meta,position,is_qb,year_span,start_year,end_year,slug,full_slug,iter
Tom O'Malley (QB) 1950-1950,QB,1,1950-1950,1950,1950,/players/O/OMalTo20.htm,https://www.pro-football-reference.com/players/O/OMalTo20.htm,o
Andre O'Neal (LB) 2000-2001,LB,0,2000-2001,2000,2001,/players/O/ONeaAn20.htm,https://www.pro-football-reference.com/players/O/ONeaAn20.htm,o
Brian O'Neal (FB) 1994-1995,FB,0,1994-1995,1994,1995,/players/O/ONeaBr20.htm,https://www.pro-football-reference.com/players/O/ONeaBr20.htm,o
Calvin O'Neal (LB) 1978-1978,LB,0,1978-1978,1978,1978,/players/O/ONeaCa20.htm,https://www.pro-football-reference.com/players/O/ONeaCa20.htm,o
Deltha O'Neal (DB) 2000-2008,DB,0,2000-2008,2000,2008,/players/O/ONeaDe00.htm,https://www.pro-football-reference.com/players/O/ONeaDe00.htm,o
Jim O'Neal (G) 1946-1947,G,0,1946-1947,1946,1947,/players/O/ONeaJi20.htm,https://www.pro-football-reference.com/players/O/ONeaJi20.htm,o
Ken O'Neal (TE) 1987-1987,TE,0,1987-1987,1987,1987,/players/O/ONeaKe20.htm,https://www.pro-football-reference.com/players/O/ONeaKe20.htm,o
Leslie O'Neal (DE-LB) 1986-1999,DE-LB,0,1986-1999,1986,1999,/players/O/ONeaLe00.htm,https://www.pro-football-reference.com/players/O/ONeaLe00.htm,o
Oren O'Neal (FB) 2007-2009,FB,0,2007-2009,2007,2009,/players/O/ONeaOr00.htm,https://www.pro-football-reference.com/players/O/ONeaOr00.htm,o
Raiqwon O'Neal (T) 2023-2023,T,0,2023-2023,2023,2023,/players/O/ONeaRa00.htm,https://www.pro-football-reference.com/players/O/ONeaRa00.htm,o
Robert O'Neal (DB) 1994-1994,DB,0,1994-1994,1994,1994,/players/O/ONeaRo20.htm,https://www.pro-football-reference.com/players/O/ONeaRo20.htm,o
Steve O'Neal (P) 1969-1973,P,0,1969-1973,1969,1973,/players/O/ONeaSt20.htm,https://www.pro-football-reference.com/players/O/ONeaSt20.htm,o
Bob O'Neil (G-DE-LB) 1956-1961,G-DE-LB,0,1956-1961,1956,1961,/players/O/ONeiBo20.htm,https://www.pro-football-reference.com/players/O/ONeiBo20.htm,o
Chuck O'Neil (E-B) 1921-1923,E-B,0,1921-1923,1921,1923,/players/O/ONeiCh20.htm,https://www.pro-football-reference.com/players/O/ONeiCh20.htm,o
Ed O'Neil (LB) 1974-1980,LB,0,1974-1980,1974,1980,/players/O/ONeiEd20.htm,https://www.pro-football-reference.com/players/O/ONeiEd20.htm,o
Keith O'Neil (LB) 2003-2006,LB,0,2003-2006,2003,2006,/players/O/ONeiKe20.htm,https://www.pro-football-reference.com/players/O/ONeiKe20.htm,o
Bill O'Neill (B) 1935-1937,B,0,1935-1937,1935,1937,/players/O/ONeiBi20.htm,https://www.pro-football-reference.com/players/O/ONeiBi20.htm,o
Brian O'Neill (OT) 2018-2023,OT,0,2018-2023,2018,2023,/players/O/ONeiBr00.htm,https://www.pro-football-reference.com/players/O/ONeiBr00.htm,o
Kevin O'Neill (LB) 1998-2000,LB,0,1998-2000,1998,2000,/players/O/ONeiKe21.htm,https://www.pro-football-reference.com/players/O/ONeiKe21.htm,o
Pat O'Neill (P) 1994-1995,P,0,1994-1995,1994,1995,/players/O/oneilpat01.htm,https://www.pro-football-reference.com/players/O/oneilpat01.htm,o
Red O'Neill (C) 1926-1926,C,0,1926-1926,1926,1926,/players/O/ONeiRe20.htm,https://www.pro-football-reference.com/players/O/ONeiRe20.htm,o
Tip O'Neill (WB) 1922-1922,WB,0,1922-1922,1922,1922,/players/O/ONeiTi20.htm,https://www.pro-football-reference.com/players/O/ONeiTi20.htm,o
Wally O'Neill (E-G-T) 1925-1925,E-G-T,0,1925-1925,1925,1925,/players/O/ONeiWa20.htm,https://www.pro-football-reference.com/players/O/ONeiWa20.htm,o
Red O'Quinn (DB-E) 1950-1951,DB-E,0,1950-1951,1950,1951,/players/O/OQuiRe20.htm,https://www.pro-football-reference.com/players/O/OQuiRe20.htm,o
Charlie O'Rourke (QB) 1942-1949,QB,1,1942-1949,1942,1949,/players/O/ORouCh20.htm,https://www.pro-football-reference.com/players/O/ORouCh20.htm,o
James O'Shaughnessy (TE) 2015-2021,TE,0,2015-2021,2015,2021,/players/O/O'ShJa00.htm,https://www.pro-football-reference.com/players/O/O'ShJa00.htm,o
Terry O'Shea (TE) 1989-1990,TE,0,1989-1990,1989,1990,/players/O/OSheTe20.htm,https://www.pro-football-reference.com/players/O/OSheTe20.htm,o
Dwayne O'Steen (DB) 1978-1984,DB,0,1978-1984,1978,1984,/players/O/OSteDw20.htm,https://www.pro-football-reference.com/players/O/OSteDw20.htm,o
Dennis O'Sullivan (C) 2002-2002,C,0,2002-2002,2002,2002,/players/O/OSulDe20.htm,https://www.pro-football-reference.com/players/O/OSulDe20.htm,o
J.T. O'Sullivan (QB) 2004-2009,QB,1,2004-2009,2004,2009,/players/O/OSulJ.00.htm,https://www.pro-football-reference.com/players/O/OSulJ.00.htm,o
Bill O'Toole (G) 1924-1924,G,0,1924-1924,1924,1924,/players/O/OTooBi20.htm,https://www.pro-football-reference.com/players/O/OTooBi20.htm,o
Don Oakes (T-DT) 1961-1968,T-DT,0,1961-1968,1961,1968,/players/O/OakeDo00.htm,https://www.pro-football-reference.com/players/O/OakeDo00.htm,o
Anthony Oakley (G-T) 2007-2007,G-T,0,2007-2007,2007,2007,/players/O/OaklAn20.htm,https://www.pro-football-reference.com/players/O/OaklAn20.htm,o
Charley Oakley (DB) 1954-1954,DB,0,1954-1954,1954,1954,/players/O/OaklCh20.htm,https://www.pro-football-reference.com/players/O/OaklCh20.htm,o
Ben Oas (C-BB) 1929-1929,C-BB,0,1929-1929,1929,1929,/players/O/OasxBe20.htm,https://www.pro-football-reference.com/players/O/OasxBe20.htm,o
Bart Oates (C) 1985-1995,C,0,1985-1995,1985,1995,/players/O/OateBa00.htm,https://www.pro-football-reference.com/players/O/OateBa00.htm,o
Brad Oates (T-G) 1976-1981,T-G,0,1976-1981,1976,1981,/players/O/OateBr20.htm,https://www.pro-football-reference.com/players/O/OateBr20.htm,o
Victor Oatis (WR) 1983-1983,WR,0,1983-1983,1983,1983,/players/O/OatiVi20.htm,https://www.pro-football-reference.com/players/O/OatiVi20.htm,o
Carleton Oats (DT-DE) 1965-1973,DT-DE,0,1965-1973,1965,1973,/players/O/OatsCa20.htm,https://www.pro-football-reference.com/players/O/OatsCa20.htm,o
Efe Obada (LB) 2018-2022,LB,0,2018-2022,2018,2022,/players/O/ObadEf00.htm,https://www.pro-football-reference.com/players/O/ObadEf00.htm,o
Vic Obeck (G) 1945-1946,G,0,1945-1946,1945,1946,/players/O/ObecVi20.htm,https://www.pro-football-reference.com/players/O/ObecVi20.htm,o
Dunc Obee (C) 1941-1941,C,0,1941-1941,1941,1941,/players/O/ObeeDu20.htm,https://www.pro-football-reference.com/players/O/ObeeDu20.htm,o
Terry Obee (WR) 1991-1993,WR,0,1991-1993,1991,1993,/players/O/ObeeTe00.htm,https://www.pro-football-reference.com/players/O/ObeeTe00.htm,o
Roman Oben (T) 1996-2007,T,0,1996-2007,1996,2007,/players/O/ObenRo20.htm,https://www.pro-football-reference.com/players/O/ObenRo20.htm,o
Ray Oberbroekling (T) 1924-1924,T,0,1924-1924,1924,1924,/players/O/OberRa20.htm,https://www.pro-football-reference.com/players/O/OberRa20.htm,o
Tom Oberg (DB) 1968-1969,DB,0,1968-1969,1968,1969,/players/O/OberTo20.htm,https://www.pro-football-reference.com/players/O/OberTo20.htm,o
Cyril Obiozor (LB) 2009-2010,LB,0,2009-2010,2009,2010,/players/O/ObioCy99.htm,https://www.pro-football-reference.com/players/O/ObioCy99.htm,o
Ben Obomanu (WR) 2007-2013,WR,0,2007-2013,2007,2013,/players/O/ObomBe00.htm,https://www.pro-football-reference.com/players/O/ObomBe00.htm,o
Jim Obradovich (TE) 1975-1983,TE,0,1975-1983,1975,1983,/players/O/ObraJi00.htm,https://www.pro-football-reference.com/players/O/ObraJi00.htm,o
Mike Obrovac (T-G) 1981-1983,T-G,0,1981-1983,1981,1983,/players/O/ObroMi20.htm,https://www.pro-football-reference.com/players/O/ObroMi20.htm,o
Henry Obst (G) 1931-1933,G,0,1931-1933,1931,1933,/players/O/ObstHe20.htm,https://www.pro-football-reference.com/players/O/ObstHe20.htm,o
Victor Ochi (LB) 2016-2016,LB,0,2016-2016,2016,2016,/players/O/OchiVi00.htm,https://www.pro-football-reference.com/players/O/OchiVi00.htm,o
Steve Octavien (LB) 2008-2010,LB,0,2008-2010,2008,2010,/players/O/OctaSt00.htm,https://www.pro-football-reference.com/players/O/OctaSt00.htm,o
Don Odegard (DB) 1990-1991,DB,0,1990-1991,1990,1991,/players/O/OdegDo20.htm,https://www.pro-football-reference.com/players/O/OdegDo20.htm,o
Mel Odelli (HB) 1945-1945,HB,0,1945-1945,1945,1945,/players/O/ODelMe20.htm,https://www.pro-football-reference.com/players/O/ODelMe20.htm,o
Curly Oden (B) 1925-1932,B,0,1925-1932,1925,1932,/players/O/OdenCu20.htm,https://www.pro-football-reference.com/players/O/OdenCu20.htm,o
Derrick Oden (LB) 1993-1995,LB,0,1993-1995,1993,1995,/players/O/OdenDe20.htm,https://www.pro-football-reference.com/players/O/OdenDe20.htm,o
McDonald Oden (TE) 1980-1982,TE,0,1980-1982,1980,1982,/players/O/OdenMc20.htm,https://www.pro-football-reference.com/players/O/OdenMc20.htm,o
Ifeadi Odenigbo (DE) 2018-2022,DE,0,2018-2022,2018,2022,/players/O/OdenIf00.htm,https://www.pro-football-reference.com/players/O/OdenIf00.htm,o
Dayo Odeyingbo (DL) 2021-2023,DL,0,2021-2023,2021,2023,/players/O/OdeyDa00.htm,https://www.pro-football-reference.com/players/O/OdeyDa00.htm,o
Rees Odhiambo (OG) 2016-2018,OG,0,2016-2018,2016,2018,/players/O/OdhiRe00.htm,https://www.pro-football-reference.com/players/O/OdhiRe00.htm,o
Osa Odighizuwa (DL) 2021-2023,DL,0,2021-2023,2021,2023,/players/O/OdigOs00.htm,https://www.pro-football-reference.com/players/O/OdigOs00.htm,o
Owamagbe Odighizuwa (DE) 2015-2016,DE,0,2015-2016,2015,2016,/players/O/OdigOw00.htm,https://www.pro-football-reference.com/players/O/OdigOw00.htm,o
Phil Odle (WR) 1968-1970,WR,0,1968-1970,1968,1970,/players/O/OdlePh00.htm,https://www.pro-football-reference.com/players/O/OdlePh00.htm,o
Antwan Odom (DE) 2004-2010,DE,0,2004-2010,2004,2010,/players/O/OdomAn20.htm,https://www.pro-football-reference.com/players/O/OdomAn20.htm,o
Chris Odom (DE) 2017-2019,DE,0,2017-2019,2017,2019,/players/O/OdomCh00.htm,https://www.pro-football-reference.com/players/O/OdomCh00.htm,o
Cliff Odom (LB) 1980-1993,LB,0,1980-1993,1980,1993,/players/O/OdomCl20.htm,https://www.pro-football-reference.com/players/O/OdomCl20.htm,o
Henry Odom (RB) 1983-1983,RB,0,1983-1983,1983,1983,/players/O/OdomHe20.htm,https://www.pro-football-reference.com/players/O/OdomHe20.htm,o
Jason Odom (T) 1996-1999,T,0,1996-1999,1996,1999,/players/O/OdomJa20.htm,https://www.pro-football-reference.com/players/O/OdomJa20.htm,o
Joe Odom (LB) 2003-2005,LB,0,2003-2005,2003,2005,/players/O/OdomJo20.htm,https://www.pro-football-reference.com/players/O/OdomJo20.htm,o
Ricky Odom (DB) 1978-1979,DB,0,1978-1979,1978,1979,/players/O/OdomRi20.htm,https://www.pro-football-reference.com/players/O/OdomRi20.htm,o
Sammy Odom (DT) 1964-1964,DT,0,1964-1964,1964,1964,/players/O/OdomSa20.htm,https://www.pro-football-reference.com/players/O/OdomSa20.htm,o
Steve Odom (WR) 1974-1979,WR,0,1974-1979,1974,1979,/players/O/OdomSt00.htm,https://www.pro-football-reference.com/players/O/OdomSt00.htm,o
Nate Odomes (DB) 1987-1996,DB,0,1987-1996,1987,1996,/players/O/OdomNa00.htm,https://www.pro-football-reference.com/players/O/OdomNa00.htm,o
Riley Odoms (TE) 1972-1983,TE,0,1972-1983,1972,1983,/players/O/OdomRi00.htm,https://www.pro-football-reference.com/players/O/OdomRi00.htm,o
Jared Odrick (DT) 2010-2016,DT,0,2010-2016,2010,2016,/players/O/OdriJa99.htm,https://www.pro-football-reference.com/players/O/OdriJa99.htm,o
Urban Odson (T) 1946-1949,T,0,1946-1949,1946,1949,/players/O/OdsoUr20.htm,https://www.pro-football-reference.com/players/O/OdsoUr20.htm,o
George Odum (S) 2018-2023,S,0,2018-2023,2018,2023,/players/O/OdumGe00.htm,https://www.pro-football-reference.com/players/O/OdumGe00.htm,o
Verne Oech (G) 1936-1937,G,0,1936-1937,1936,1937,/players/O/OechVe20.htm,https://www.pro-football-reference.com/players/O/OechVe20.htm,o
Cap Oehler (C-LB) 1933-1936,C-LB,0,1933-1936,1933,1936,/players/O/OehlCa20.htm,https://www.pro-football-reference.com/players/O/OehlCa20.htm,o
Arnie Oehlrich (WB-BB) 1928-1929,WB-BB,0,1928-1929,1928,1929,/players/O/OehlAr20.htm,https://www.pro-football-reference.com/players/O/OehlAr20.htm,o
John Oelerich (HB) 1938-1938,HB,0,1938-1938,1938,1938,/players/O/OeleJo20.htm,https://www.pro-football-reference.com/players/O/OeleJo20.htm,o
John Offerdahl (LB) 1986-1993,LB,0,1986-1993,1986,1993,/players/O/OffeJo00.htm,https://www.pro-football-reference.com/players/O/OffeJo00.htm,o
Kendrick Office (DE) 2001-2002,DE,0,2001-2002,2001,2002,/players/O/OffiKe20.htm,https://www.pro-football-reference.com/players/O/OffiKe20.htm,o
Tony Office (LB) 1987-1987,LB,0,1987-1987,1987,1987,/players/O/OffiTo20.htm,https://www.pro-football-reference.com/players/O/OffiTo20.htm,o
Willie Offord (DB) 2002-2005,DB,0,2002-2005,2002,2005,/players/O/OffoWi20.htm,https://www.pro-football-reference.com/players/O/OffoWi20.htm,o
A.J. Ofodile (TE) 1997-1999,TE,0,1997-1999,1997,1999,/players/O/OfodA.00.htm,https://www.pro-football-reference.com/players/O/OfodA.00.htm,o
Dave Ogas (LB) 1968-1969,LB,0,1968-1969,1968,1969,/players/O/OgasDa20.htm,https://www.pro-football-reference.com/players/O/OgasDa20.htm,o
Emmanuel Ogbah (DE) 2016-2023,DE,0,2016-2023,2016,2023,/players/O/OgbaEm00.htm,https://www.pro-football-reference.com/players/O/OgbaEm00.htm,o
Eric Ogbogu (DE) 1998-2005,DE,0,1998-2005,1998,2005,/players/O/OgboEr20.htm,https://www.pro-football-reference.com/players/O/OgboEr20.htm,o
Amen Ogbongbemiga (LB) 2021-2023,LB,0,2021-2023,2021,2023,/players/O/OgboAm00.htm,https://www.pro-football-reference.com/players/O/OgboAm00.htm,o
Chris Ogbonnaya (RB) 2009-2014,RB,0,2009-2014,2009,2014,/players/O/OgboCh00.htm,https://www.pro-football-reference.com/players/O/OgboCh00.htm,o
Otito Ogbonnia (DT) 2022-2022,DT,0,2022-2022,2022,2022,/players/O/OgboOt00.htm,https://www.pro-football-reference.com/players/O/OgboOt00.htm,o
Cedric Ogbuehi (OT) 2015-2022,OT,0,2015-2022,2015,2022,/players/O/OgbuCe00.htm,https://www.pro-football-reference.com/players/O/OgbuCe00.htm,o
Jeff Ogden (WR) 1998-2002,WR,0,1998-2002,1998,2002,/players/O/OgdeJe00.htm,https://www.pro-football-reference.com/players/O/OgdeJe00.htm,o
Jonathan Ogden+ (T-G) 1996-2007,T-G,0,1996-2007,1996,2007,/players/O/OgdeJo00.htm,https://www.pro-football-reference.com/players/O/OgdeJo00.htm,o
Ray Ogden (TE) 1965-1971,TE,0,1965-1971,1965,1971,/players/O/OgdeRa00.htm,https://www.pro-football-reference.com/players/O/OgdeRa00.htm,o
Kendall Ogle (LB) 1999-1999,LB,0,1999-1999,1999,1999,/players/O/OgleKe20.htm,https://www.pro-football-reference.com/players/O/OgleKe20.htm,o
Rick Ogle (LB) 1971-1972,LB,0,1971-1972,1971,1972,/players/O/OgleRi20.htm,https://www.pro-football-reference.com/players/O/OgleRi20.htm,o
Alfred Oglesby (NT-DE-DT) 1990-1995,NT-DE-DT,0,1990-1995,1990,1995,/players/O/OgleAl20.htm,https://www.pro-football-reference.com/players/O/OgleAl20.htm,o
Cedric Oglesby (K) 2001-2001,K,0,2001-2001,2001,2001,/players/O/oglesced01.htm,https://www.pro-football-reference.com/players/O/oglesced01.htm,o
Evan Oglesby (DB) 2005-2010,DB,0,2005-2010,2005,2010,/players/O/OgleEv20.htm,https://www.pro-football-reference.com/players/O/OgleEv20.htm,o
Paul Oglesby (T-DT) 1960-1960,T-DT,0,1960-1960,1960,1960,/players/O/OglePa20.htm,https://www.pro-football-reference.com/players/O/OglePa20.htm,o
Alec Ogletree (OLB) 2013-2021,OLB,0,2013-2021,2013,2021,/players/O/OgleAl00.htm,https://www.pro-football-reference.com/players/O/OgleAl00.htm,o
Andrew Ogletree (TE) 2023-2023,TE,0,2023-2023,2023,2023,/players/O/OgleAn00.htm,https://www.pro-football-reference.com/players/O/OgleAn00.htm,o
Craig Ogletree (LB) 1990-1990,LB,0,1990-1990,1990,1990,/players/O/OgleCr20.htm,https://www.pro-football-reference.com/players/O/OgleCr20.htm,o
Kevin Ogletree (WR) 2009-2014,WR,0,2009-2014,2009,2014,/players/O/OgleKe00.htm,https://www.pro-football-reference.com/players/O/OgleKe00.htm,o
Pat Ogrin (DT) 1981-1982,DT,0,1981-1982,1981,1982,/players/O/OgriPa20.htm,https://www.pro-football-reference.com/players/O/OgriPa20.htm,o
Dare Ogunbowale (RB) 2017-2023,RB,0,2017-2023,2017,2023,/players/O/OgunDa00.htm,https://www.pro-football-reference.com/players/O/OgunDa00.htm,o
Adetokunbo Ogundeji (DL) 2021-2022,DL,0,2021-2022,2021,2022,/players/O/OgunAd01.htm,https://www.pro-football-reference.com/players/O/OgunAd01.htm,o
Larry Ogunjobi (DT) 2017-2023,DT,0,2017-2023,2017,2023,/players/O/OgunLa00.htm,https://www.pro-football-reference.com/players/O/OgunLa00.htm,o
Adewale Ogunleye (DE) 2001-2010,DE,0,2001-2010,2001,2010,/players/O/OgunAd00.htm,https://www.pro-football-reference.com/players/O/OgunAd00.htm,o
Ifeanyi Ohalete (DB) 2001-2005,DB,0,2001-2005,2001,2005,/players/O/OhalIf20.htm,https://www.pro-football-reference.com/players/O/OhalIf20.htm,o
Michael Oher (T) 2009-2016,T,0,2009-2016,2009,2016,/players/O/OherMi20.htm,https://www.pro-football-reference.com/players/O/OherMi20.htm,o
Earl Ohlgren (E) 1942-1942,E,0,1942-1942,1942,1942,/players/O/OhlgEa20.htm,https://www.pro-football-reference.com/players/O/OhlgEa20.htm,o
 Ohmer (WB) 1921-1921,WB,0,1921-1921,1921,1921,/players/O/Ohmexx20.htm,https://www.pro-football-reference.com/players/O/Ohmexx20.htm,o
Rich Ohrnberger (G) 2009-2014,G,0,2009-2014,2009,2014,/players/O/OhrnRi20.htm,https://www.pro-football-reference.com/players/O/OhrnRi20.htm,o
David Ojabo (LB) 2022-2023,LB,0,2022-2023,2022,2023,/players/O/OjabDa00.htm,https://www.pro-football-reference.com/players/O/OjabDa00.htm,o
Michael Ojemudia (CB) 2020-2022,CB,0,2020-2022,2020,2022,/players/O/OjemMi00.htm,https://www.pro-football-reference.com/players/O/OjemMi00.htm,o
Quinn Ojinnaka (G) 2006-2012,G,0,2006-2012,2006,2012,/players/O/OjinQu20.htm,https://www.pro-football-reference.com/players/O/OjinQu20.htm,o
Adewale Ojomo (DE) 2012-2012,DE,0,2012-2012,2012,2012,/players/O/OjomAd00.htm,https://www.pro-football-reference.com/players/O/OjomAd00.htm,o
Azeez Ojulari (OLB) 2021-2023,OLB,0,2021-2023,2021,2023,/players/O/OjulAz00.htm,https://www.pro-football-reference.com/players/O/OjulAz00.htm,o
BJ Ojulari (DE) 2023-2023,DE,0,2023-2023,2023,2023,/players/O/OjulBJ00.htm,https://www.pro-football-reference.com/players/O/OjulBJ00.htm,o
Alex Okafor (DE) 2013-2021,DE,0,2013-2021,2013,2021,/players/O/OkafAl00.htm,https://www.pro-football-reference.com/players/O/OkafAl00.htm,o
Frank Okam (DT) 2008-2011,DT,0,2008-2011,2008,2011,/players/O/OkamFr99.htm,https://www.pro-football-reference.com/players/O/OkamFr99.htm,o
Tony Okanlawon (DB) 2003-2003,DB,0,2003-2003,2003,2003,/players/O/OkanTo20.htm,https://www.pro-football-reference.com/players/O/OkanTo20.htm,o
Chike Okeafor (DE) 1999-2009,DE,0,1999-2009,1999,2009,/players/O/OkeaCh20.htm,https://www.pro-football-reference.com/players/O/OkeaCh20.htm,o
Bobby Okereke (LB) 2019-2023,LB,0,2019-2023,2019,2023,/players/O/OkerBo00.htm,https://www.pro-football-reference.com/players/O/OkerBo00.htm,o
Earl Okine (DE) 2015-2015,DE,0,2015-2015,2015,2015,/players/O/OkinEa00.htm,https://www.pro-football-reference.com/players/O/OkinEa00.htm,o
Chukky Okobi (C-G) 2001-2007,C-G,0,2001-2007,2001,2007,/players/O/OkobCh20.htm,https://www.pro-football-reference.com/players/O/OkobCh20.htm,o
Steve Okoniewski (DT-DE) 1972-1977,DT-DE,0,1972-1977,1972,1977,/players/O/OkonSt20.htm,https://www.pro-football-reference.com/players/O/OkonSt20.htm,o
Chigoziem Okonkwo (TE) 2022-2023,TE,0,2022-2023,2022,2023,/players/O/OkonCh00.htm,https://www.pro-football-reference.com/players/O/OkonCh00.htm,o
Chukwuma Okorafor (OT) 2018-2023,OT,0,2018-2023,2018,2023,/players/O/OkorCh00.htm,https://www.pro-football-reference.com/players/O/OkorCh00.htm,o
Kenny Okoro (DB) 2014-2014,DB,0,2014-2014,2014,2014,/players/O/OkorKe00.htm,https://www.pro-football-reference.com/players/O/OkorKe00.htm,o
Ogbonnia Okoronkwo (DE) 2019-2023,DE,0,2019-2023,2019,2023,/players/O/OkorOg00.htm,https://www.pro-football-reference.com/players/O/OkorOg00.htm,o
Amobi Okoye (DT) 2007-2012,DT,0,2007-2012,2007,2012,/players/O/OkoyAm99.htm,https://www.pro-football-reference.com/players/O/OkoyAm99.htm,o
Christian Okoye (RB) 1987-1992,RB,0,1987-1992,1987,1992,/players/O/OkoyCh00.htm,https://www.pro-football-reference.com/players/O/OkoyCh00.htm,o
Sam Okuayinonu (DE) 2022-2022,DE,0,2022-2022,2022,2022,/players/O/OkuaSa00.htm,https://www.pro-football-reference.com/players/O/OkuaSa00.htm,o
Jeff Okudah (CB) 2020-2023,CB,0,2020-2023,2020,2023,/players/O/OkudJe00.htm,https://www.pro-football-reference.com/players/O/OkudJe00.htm,o
Russell Okung (T) 2010-2020,T,0,2010-2020,2010,2020,/players/O/OkunRu20.htm,https://www.pro-football-reference.com/players/O/OkunRu20.htm,o
Julian Okwara (DL) 2020-2022,DL,0,2020-2022,2020,2022,/players/O/OkwaJu00.htm,https://www.pro-football-reference.com/players/O/OkwaJu00.htm,o
Romeo Okwara (DE) 2016-2023,DE,0,2016-2023,2016,2023,/players/O/OkwaRo01.htm,https://www.pro-football-reference.com/players/O/OkwaRo01.htm,o
Albert Okwuegbunam (TE) 2020-2022,TE,0,2020-2022,2020,2022,/players/O/OkwuAl00.htm,https://www.pro-football-reference.com/players/O/OkwuAl00.htm,o
Michael Ola (T) 2014-2019,T,0,2014-2019,2014,2019,/players/O/OlaxMi00.htm,https://www.pro-football-reference.com/players/O/OlaxMi00.htm,o
Cliff Olander (QB) 1977-1979,QB,1,1977-1979,1977,1979,/players/O/OlanCl00.htm,https://www.pro-football-reference.com/players/O/OlanCl00.htm,o
